,rep,length,density,radius,x-freq,y-freq,velocity
2367,15,6,50,2.118444567854915,0.007058823529411764,0.0058823529411764705,0.10415872630257393
2368,15,7,50,2.1909958915512626,0.0058823529411764705,0.0058823529411764705,0.10945934873796422
2369,15,8,50,2.1528833767426323,0.007058823529411764,0.007058823529411764,0.11040284567504198
2370,15,9,50,2.178954878406407,0.007058823529411764,0.007058823529411764,0.10892567960068737
2371,15,10,50,2.1433164610283693,0.007058823529411764,0.007058823529411764,0.11287582500028018
2372,15,11,50,2.188943764773769,0.007058823529411764,0.007058823529411764,0.11171698244767521
2373,15,12,50,2.21361156952417,0.007058823529411764,0.007058823529411764,0.11503225611821999
2374,15,13,50,2.3135491263081227,0.007058823529411764,0.007058823529411764,0.11266421051280864
2375,15,14,50,2.319996342149934,0.007058823529411764,0.007058823529411764,0.1129397510702774
2376,15,15,50,2.2318121685853622,0.007058823529411764,0.007058823529411764,0.1121771082409641
2377,15,16,50,2.4869403623159125,0.0058823529411764705,0.0058823529411764705,0.1144411535488374
2378,15,17,50,2.3194783330961632,0.007058823529411764,0.007058823529411764,0.11578030219532902
2379,15,18,50,2.3025542017385376,0.007058823529411764,0.007058823529411764,0.11877036964093322
2380,15,19,50,2.4618642625252836,0.0058823529411764705,0.0058823529411764705,0.11397463635750685
2381,15,20,50,2.4523555227888214,0.0058823529411764705,0.0058823529411764705,0.11575149696899562
2382,15,21,50,2.4747163245878236,0.0058823529411764705,0.0058823529411764705,0.11733837236740415
2383,15,22,50,2.422773320775516,0.007058823529411764,0.007058823529411764,0.12101510922505863
2384,15,23,50,2.3523991415289216,0.007058823529411764,0.007058823529411764,0.12096690699093404
2385,15,24,50,2.5025887963020232,0.0058823529411764705,0.0058823529411764705,0.11589785788427778
2386,15,25,50,2.49928776119844,0.0058823529411764705,0.0058823529411764705,0.11590623651226072
2387,15,26,50,2.457728853220972,0.0058823529411764705,0.0058823529411764705,0.11459308933503388
2388,15,27,50,2.4184345065878823,0.007058823529411764,0.007058823529411764,0.11810869872271602
2389,15,28,50,2.4063140178597413,0.007058823529411764,0.007058823529411764,0.12044461060374631
2390,15,29,50,2.3119781696596973,0.007058823529411764,0.007058823529411764,0.11744829239939504
2391,15,30,50,2.405710016873883,0.007058823529411764,0.007058823529411764,0.11715988849917797
2392,15,5,75,1.8103903580479452,0.007058823529411764,0.007058823529411764,0.09931464556860006
2393,15,6,75,1.9200290700935128,0.007058823529411764,0.007058823529411764,0.10002326176108993
2394,15,7,75,1.9126503570599147,0.007058823529411764,0.007058823529411764,0.10494047701206566
2395,15,8,75,1.9390883702910728,0.007058823529411764,0.007058823529411764,0.10436703803941899
2396,15,9,75,1.8808743867247302,0.008235294117647058,0.008235294117647058,0.10697052760217812
2397,15,10,75,1.9993760046062332,0.007058823529411764,0.007058823529411764,0.10717984901798562
2398,15,11,75,1.9875220310079131,0.007058823529411764,0.007058823529411764,0.10743370210451357
2399,15,12,75,1.9982635335056917,0.007058823529411764,0.007058823529411764,0.10964917149661549
2400,15,13,75,2.0309800307450745,0.007058823529411764,0.007058823529411764,0.1064567445034186
2401,15,14,75,1.997765412426707,0.008235294117647058,0.008235294117647058,0.11124983061479357
2402,15,15,75,2.032947373705671,0.008235294117647058,0.008235294117647058,0.10941048494759878
2403,15,16,75,2.1204299458104128,0.007058823529411764,0.007058823529411764,0.1111253262178441
2404,15,17,75,2.0500415969140695,0.008235294117647058,0.008235294117647058,0.11125298505408009
2405,15,18,75,2.0750979351465006,0.007058823529411764,0.007058823529411764,0.11444385474694134
2406,15,19,75,2.0905670499090245,0.007058823529411764,0.007058823529411764,0.11352920113460306
2407,15,20,75,2.1536807224781422,0.007058823529411764,0.007058823529411764,0.1131536841026805
2408,15,21,75,2.0469460223560074,0.008235294117647058,0.008235294117647058,0.11513435482397856
2409,15,22,75,2.1665199584972683,0.007058823529411764,0.007058823529411764,0.11400800221028402
2410,15,23,75,2.1627743274304847,0.007058823529411764,0.007058823529411764,0.11333318886776153
2411,15,24,75,2.046722501879552,0.008235294117647058,0.008235294117647058,0.11514871578391694
2412,15,25,75,2.0718014894836374,0.008235294117647058,0.007058823529411764,0.11408545287428824
2413,15,26,75,2.0965361496512074,0.007058823529411764,0.007058823529411764,0.11247956873106985
2414,15,27,75,2.196017918430736,0.007058823529411764,0.007058823529411764,0.1129164958171049
2415,15,28,75,2.0324339934066935,0.008235294117647058,0.008235294117647058,0.12021292419495888
2416,15,29,75,2.1487440250205325,0.007058823529411764,0.007058823529411764,0.11477134990083894
2417,15,30,75,2.1254024179392665,0.007058823529411764,0.007058823529411764,0.11701200210374621
2418,15,5,100,1.7089610542724956,0.008235294117647058,0.008235294117647058,0.09747176780223683
2419,15,6,100,1.7479640354747992,0.008235294117647058,0.008235294117647058,0.10086049199439354
2420,15,7,100,1.7635544484584107,0.008235294117647058,0.008235294117647058,0.10301815689288944
2421,15,8,100,1.701339888917882,0.008235294117647058,0.008235294117647058,0.10587786974326303
2422,15,9,100,1.756657747962357,0.008235294117647058,0.008235294117647058,0.10640767628265202
2423,15,10,100,1.7283262174073297,0.008235294117647058,0.008235294117647058,0.1073151901122456
2424,15,11,100,1.7804797117525406,0.008235294117647058,0.008235294117647058,0.10910491130798164
2425,15,12,100,1.7946776143729088,0.008235294117647058,0.008235294117647058,0.10952561695586391
2426,15,13,100,1.8383471512012914,0.008235294117647058,0.008235294117647058,0.10875738166719137
2427,15,14,100,1.822715524401302,0.008235294117647058,0.008235294117647058,0.10841063297011647
